Código IBGE,Nome do Municipio,uf,maior_media_anual,ano_maior_media,maior_media_semestral,semestre_maior_media,maior_diferenca_entre_meses,ano_maior_diferença_ano,media_pessoas_geral,max_valor,min_valor
353480,OURO VERDE,SP,191.55,2025,193.2,2025_S1,42,2023,168.42,196,138
315725,SANTA BÁRBARA DO LESTE,MG,190.83,2024,194.67,2025_S1,18,2023,173.18,195,149
240170,BOM JESUS,RN,190.75,2025,192.33,2025_S2,44,2024,135.62,194,77
210680,MIRINZAL,MA,190.75,2025,191.5,2025_S2,20,2024,164.33,194,139
312700,FRONTEIRA,MG,190.75,2025,194.0,2025_S2,21,2023,163.77,196,128
410510,CENTENÁRIO DO SUL,PR,190.5,2025,195.17,2025_S1,22,2024,162.15,197,123
430910,GRAMADO,RS,190.42,2024,193.0,2024_S2,18,2023,173.38,196,152
430120,ARROIO DO TIGRE,RS,190.42,2024,191.67,2025_S2,36,2023,170.57,195,143
500020,ÁGUA CLARA,MS,190.33,2025,192.0,2025_S2,21,2022,166.33,195,132
261140,PRIMAVERA,PE,190.33,2025,191.33,2025_S2,29,2024,156.92,194,132
290610,CANÁPOLIS,BA,190.33,2026,192.5,2025_S2,19,2025,174.23,195,158
320334,MARECHAL FLORIANO,ES,190.17,2025,190.67,2025_S2,17,2023,171.53,198,137
314675,PALMÓPOLIS,MG,190.0,2026,190.0,2025_S2,24,2024,150.45,193,121
291185,HELIÓPOLIS,BA,190.0,2026,190.0,2026_S1,31,2024,135.0,194,95
292650,RIBEIRA DO AMPARO,BA,189.92,2025,191.83,2025_S2,25,2024,164.12,195,138
431320,NOVA PETRÓPOLIS,RS,189.67,2024,195.5,2024_S2,78,2026,146.25,199,83
316245,SÃO JOÃO DAS MISSÕES,MG,189.67,2026,189.83,2025_S2,31,2022,157.78,195,120
411270,JATAIZINHO,PR,189.42,2025,190.33,2025_S2,36,2024,158.17,192,130
432380,XANGRI-LÁ,RS,189.33,2026,189.33,2025_S2,39,2024,128.97,192,74
230990,PACUJÁ,CE,189.33,2026,189.33,2026_S1,31,2025,137.57,193,107
317190,VIRGOLÂNDIA,MG,189.33,2021,191.0,2023_S1,25,2023,185.07,194,167
312560,FELISBURGO,MG,188.92,2024,193.33,2024_S1,46,2024,156.13,205,103
311920,COROACI,MG,188.58,2025,194.0,2025_S2,20,2025,167.1,196,146
432010,SARANDI,RS,188.33,2025,188.5,2025_S1,17,2024,179.47,195,168
220060,ANGICAL DO PIAUÍ,PI,188.33,2026,188.33,2025_S2,13,2022,170.6,192,148
353630,PATROCÍNIO PAULISTA,SP,188.17,2025,193.33,2025_S2,58,2025,171.75,198,140
315727,SANTA BÁRBARA DO MONTE VERDE,MG,187.67,2026,187.67,2026_S1,64,2024,96.33,199,23
317057,VARGEM ALEGRE,MG,187.67,2025,188.83,2025_S2,25,2023,158.42,192,127
313980,MAR DE ESPANHA,MG,187.58,2025,188.33,2025_S1,21,2022,166.0,191,128
290180,ANTÔNIO GONÇALVES,BA,187.5,2025,188.17,2025_S2,24,2024,158.07,190,131
431395,PANTANO GRANDE,RS,187.33,2026,187.33,2026_S1,18,2024,156.18,191,133
510279,CARLINDA,MT,187.17,2024,188.33,2024_S1,28,2023,170.45,203,149
172208,WANDERLÂNDIA,TO,187.0,2026,188.83,2025_S2,24,2025,146.87,192,117
250800,JURU,PB,187.0,2026,187.0,2026_S1,25,2025,151.77,189,129
521530,ORIZONA,GO,186.92,2025,187.17,2025_S1,25,2024,156.12,191,126
351450,DUARTINA,SP,186.67,2025,188.33,2025_S2,19,2022,157.92,190,123
500230,BRASILÂNDIA,MS,186.67,2026,186.67,2026_S1,17,2024,158.5,191,133
353600,PARAPUÃ,SP,186.5,2025,187.33,2025_S2,22,2024,172.98,189,151
510520,JUSCIMEIRA,MT,186.33,2026,187.5,2025_S2,19,2023,161.07,190,136
171620,PARANÃ,TO,186.0,2026,187.0,2025_S2,48,2025,129.52,192,94
320310,JERÔNIMO MONTEIRO,ES,186.0,2026,186.0,2026_S1,28,2024,146.72,187,112
421830,TRÊS BARRAS,SC,186.0,2026,188.67,2025_S2,42,2025,125.57,193,89
313160,IRAÍ DE MINAS,MG,185.92,2025,188.0,2025_S2,26,2024,158.18,194,134
313650,JORDÂNIA,MG,185.67,2026,191.83,2025_S2,29,2024,144.6,194,105
412150,REBOUÇAS,PR,185.67,2026,186.0,2025_S2,12,2025,166.92,189,150
251010,NOVA FLORESTA,PB,185.58,2025,190.5,2025_S2,41,2024,128.43,193,85
315990,SANTO ANTÔNIO DO AMPARO,MG,185.5,2025,186.17,2025_S1,27,2024,164.23,190,144
316420,SÃO ROMÃO,MG,185.33,2026,191.83,2025_S2,24,2025,162.17,195,141
510787,SAPEZAL,MT,185.0,2026,185.0,2026_S1,32,2024,124.97,187,85
270600,OLIVENÇA,AL,185.0,2026,185.0,2026_S1,22,2025,153.37,190,130
260780,ITAQUITINGA,PE,185.0,2026,185.67,2025_S2,21,2024,160.75,190,140
412402,SANTA TEREZA DO OESTE,PR,185.0,2026,185.0,2026_S1,27,2025,144.33,187,113
315850,SANTANA DE PIRAPAMA,MG,184.83,2023,185.33,2023_S2,60,2024,164.68,191,126
315217,PONTO DOS VOLANTES,MG,184.75,2023,197.67,2024_S1,110,2024,151.63,202,92
210800,PASTOS BONS,MA,184.67,2026,190.83,2025_S2,20,2025,152.27,192,128
231060,PENAFORTE,CE,184.67,2026,187.67,2025_S2,22,2025,151.43,189,128
220540,JOAQUIM PIRES,PI,184.67,2026,184.67,2026_S1,36,2024,116.63,189,58
412180,RIBEIRÃO CLARO,PR,184.5,2025,187.5,2025_S2,34,2024,150.53,189,117
411670,NOVA AURORA,PR,184.33,2026,184.5,2025_S2,13,2022,171.05,188,161
290685,CAPELA DO ALTO ALEGRE,BA,184.33,2025,186.33,2025_S2,14,2024,168.35,188,150
313865,LONTRA,MG,184.33,2026,186.0,2025_S2,36,2022,143.22,189,90
310650,BERILO,MG,184.33,2025,185.33,2025_S2,23,2022,161.65,192,130
231123,POTIRETAMA,CE,184.33,2026,184.33,2026_S1,19,2025,155.52,192,144
210455,GOVERNADOR EDISON LOBÃO,MA,184.25,2025,189.33,2025_S2,23,2024,150.27,191,123
355000,SÃO LUIZ DO PARAITINGA,SP,184.25,2025,187.0,2025_S2,16,2024,167.68,189,154
310285,ANGELÂNDIA,MG,184.17,2025,184.83,2025_S1,15,2022,167.93,188,146
420400,CATANDUVAS,SC,184.11,2021,187.67,2021_S1,12,2021,175.42,188,165
241480,VERA CRUZ,RN,184.0,2026,186.67,2025_S2,40,2024,131.5,193,71
260825,JUCATI,PE,184.0,2025,189.0,2025_S2,18,2023,160.93,192,138
210080,ANAPURUS,MA,183.83,2025,186.83,2025_S2,28,2024,150.17,190,117
312730,GALILÉIA,MG,183.58,2024,188.33,2024_S1,18,2023,173.25,190,155
311420,CARMO DO CAJURU,MG,183.42,2025,187.5,2025_S2,14,2023,172.73,190,159
260150,BELÉM DE MARIA,PE,183.33,2026,185.17,2025_S2,26,2024,149.55,188,124
270790,SANTA LUZIA DO NORTE,AL,183.0,2025,184.5,2025_S2,37,2024,155.45,187,124
317050,URUCÂNIA,MG,183.0,2026,183.67,2025_S2,19,2022,143.88,187,108
315110,PIRAPETINGA,MG,182.5,2025,184.67,2025_S1,23,2024,159.77,187,134
411080,IRETAMA,PR,182.42,2025,183.83,2025_S2,10,2025,174.1,188,165
290515,CAETANOS,BA,182.0,2026,182.83,2025_S2,33,2024,138.52,186,94
355360,TAPIRATIBA,SP,181.83,2025,182.0,2025_S2,30,2023,146.63,186,106
240270,CERRO CORÁ,RN,181.75,2025,184.33,2025_S1,25,2024,164.88,187,148
355720,CHAVANTES,SP,181.75,2024,186.17,2025_S1,25,2025,168.57,190,139
270460,MARAVILHA,AL,181.5,2025,184.0,2025_S2,23,2024,156.57,186,138
430710,HERVAL,RS,181.5,2024,186.17,2024_S2,19,2025,171.55,190,154
354080,POTIRENDABA,SP,181.42,2025,182.33,2025_S2,25,2024,155.18,184,131
355300,TAGUAÍ,SP,181.33,2026,181.33,2026_S1,63,2024,150.37,183,112
352760,LUÍS ANTÔNIO,SP,181.17,2025,181.83,2025_S1,17,2023,160.32,190,117
316550,SARDOÁ,MG,181.08,2025,181.33,2025_S1,38,2023,131.47,186,84
210235,BURITIRANA,MA,181.0,2026,181.0,2026_S1,27,2024,153.67,185,131
316890,TIROS,MG,181.0,2025,181.33,2025_S1,17,2024,165.03,185,153
230365,CATUNDA,CE,181.0,2026,181.0,2026_S1,29,2023,134.07,184,101
210825,PEDRO DO ROSÁRIO,MA,181.0,2026,181.0,2026_S1,51,2024,120.17,186,84
220750,PALMEIRAIS,PI,181.0,2026,181.0,2026_S1,28,2024,130.58,183,92
411560,MATELÂNDIA,PR,180.83,2025,181.17,2025_S2,16,2025,169.53,190,158
291630,ITAPEBI,BA,180.83,2025,181.83,2025_S2,21,2024,162.27,184,147
314760,PASSA QUATRO,MG,180.83,2025,184.0,2025_S2,17,2024,163.38,186,145
171660,PEIXE,TO,180.75,2025,183.0,2025_S2,17,2024,161.95,184,145
240700,LUÍS GOMES,RN,180.5,2025,183.17,2025_S2,18,2023,162.03,185,139
412720,TERRA BOA,PR,180.5,2025,180.83,2025_S2,27,2024,151.03,188,124
315570,RIO PIRACICABA,MG,180.42,2025,183.5,2025_S2,16,2023,164.95,186,147
432170,TRÊS COROAS,RS,180.42,2025,182.0,2025_S2,29,2024,143.88,187,111
292730,SALINAS DA MARGARIDA,BA,180.33,2026,180.33,2026_S1,29,2024,129.23,184,92
355600,URUPÊS,SP,180.33,2026,180.33,2026_S1,31,2025,148.5,182,130
312820,GUARACIABA,MG,180.08,2025,181.17,2025_S2,19,2023,161.27,184,139
410305,BOA VISTA DA APARECIDA,PR,180.0,2026,180.0,2026_S1,22,2023,146.18,183,115
350740,BORBOREMA,SP,179.83,2025,179.83,2025_S1,45,2024,151.93,186,122
291875,LAGOA REAL,BA,179.75,2025,184.0,2025_S2,16,2024,160.88,187,146
240320,DOUTOR SEVERIANO,RN,179.75,2024,182.33,2024_S2,12,2021,172.23,183,160
353660,PAULO DE FARIA,SP,179.58,2024,181.0,2024_S2,32,2024,165.03,203,144
510490,JANGADA,MT,179.5,2024,179.67,2024_S1,18,2024,167.5,186,151
293310,VÁRZEA DO POÇO,BA,179.5,2025,179.83,2025_S1,36,2024,147.57,183,119
211245,TURILÂNDIA,MA,179.33,2026,179.33,2026_S1,42,2024,120.43,182,90
510517,JURUENA,MT,179.33,2026,179.33,2026_S1,22,2025,137.77,184,116
430105,ARROIO DO SAL,RS,178.92,2025,179.17,2025_S1,40,2023,127.02,186,81
310910,BUENO BRANDÃO,MG,178.92,2024,181.83,2024_S2,9,2024,170.58,184,158
311130,CAMPO DO MEIO,MG,178.78,2021,184.0,2021_S1,14,2021,173.55,184,165
220240,CAPITÃO DE CAMPOS,PI,178.67,2025,179.5,2025_S2,14,2024,157.83,187,141
130280,MARAÃ,AM,178.33,2026,179.67,2025_S2,56,2025,106.6,189,67
520060,ALTO PARAÍSO DE GOIÁS,GO,178.33,2026,178.33,2026_S1,27,2023,141.55,182,111
500124,ARAL MOREIRA,MS,178.33,2026,180.0,2025_S2,17,2023,159.03,181,143
317170,VIRGÍNIA,MG,178.17,2025,180.0,2025_S1,14,2023,167.4,181,152
316400,SÃO PEDRO DOS FERROS,MG,178.0,2026,181.33,2025_S2,28,2023,140.58,183,98
510720,RIO BRANCO,MT,177.75,2025,183.17,2025_S1,56,2025,146.63,193,126
320440,RIO NOVO DO SUL,ES,177.67,2026,180.67,2025_S2,27,2023,142.42,183,107
290700,CARDEAL DA SILVA,BA,177.67,2026,181.17,2025_S2,20,2023,147.57,184,118
150200,CACHOEIRA DO ARARI,PA,177.33,2026,177.33,2026_S1,48,2023,128.88,181,89
210317,CENTRO NOVO DO MARANHÃO,MA,177.33,2026,184.5,2025_S2,26,2024,134.88,186,101
421105,MONTE CARLO,SC,177.17,2024,179.83,2024_S2,17,2024,163.8,183,137
291130,GENTIO DO OURO,BA,177.08,2025,177.83,2025_S2,16,2023,168.58,180,154
250350,CACIMBA DE DENTRO,PB,177.0,2026,177.0,2026_S1,42,2025,145.18,180,119
411910,PIÊN,PR,177.0,2026,177.0,2026_S1,30,2025,151.87,183,135
353820,PINHALZINHO,SP,177.0,2025,177.33,2025_S1,37,2024,134.52,179,90
291992,MADRE DE DEUS,BA,176.67,2025,180.67,2025_S2,32,2024,127.82,184,86
270660,PAULO JACINTO,AL,176.67,2021,184.33,2021_S1,29,2021,164.58,200,150
314050,MARTINHO CAMPOS,MG,176.5,2025,178.17,2025_S2,10,2023,171.73,180,164
260100,ANGELIM,PE,176.25,2025,176.67,2025_S2,15,2023,160.62,182,142
220500,ITAINÓPOLIS,PI,176.0,2026,176.0,2026_S1,30,2024,125.62,179,92
250820,LAGOA DE DENTRO,PB,176.0,2026,176.17,2025_S2,20,2024,145.2,181,122
241290,SÃO TOMÉ,RN,176.0,2026,176.0,2026_S1,40,2024,128.07,180,86
171190,LAGOA DA CONFUSÃO,TO,176.0,2026,176.0,2026_S1,27,2024,125.9,178,93
330460,SANTA MARIA MADALENA,RJ,176.0,2026,176.0,2026_S1,19,2022,140.52,181,107
421175,OTACÍLIO COSTA,SC,175.92,2025,177.67,2025_S2,22,2024,146.65,179,107
410465,CARAMBEÍ,PR,175.75,2025,177.5,2025_S1,24,2024,157.72,180,131
412330,SANTA CRUZ DE MONTE CASTELO,PR,175.67,2026,178.0,2025_S2,22,2024,161.72,181,146
314910,PEDRALVA,MG,175.67,2025,175.83,2025_S2,12,2022,164.8,177,149
150611,QUATIPURU,PA,175.5,2025,183.83,2025_S2,31,2024,126.83,186,80
291200,IBIASSUCÊ,BA,175.33,2026,178.0,2025_S2,17,2024,145.47,180,121
211285,VILA NOVA DOS MARTÍRIOS,MA,175.33,2026,175.33,2026_S1,20,2022,151.93,181,123
354860,SÃO BENTO DO SAPUCAÍ,SP,175.08,2025,176.67,2025_S1,13,2023,166.1,180,152
312385,ENTRE FOLHAS,MG,175.08,2025,177.0,2025_S1,22,2023,152.68,179,125
315550,RIO PARANAÍBA,MG,175.08,2025,177.83,2025_S2,14,2022,160.97,179,141
250640,GURINHÉM,PB,175.0,2026,175.0,2026_S1,31,2024,158.33,179,139
280445,NOSSA SENHORA APARECIDA,SE,175.0,2026,177.0,2025_S2,26,2025,133.78,179,109
140045,PACARAIMA,RR,175.0,2025,180.17,2025_S2,36,2023,136.0,184,99
420390,CAPINZAL,SC,174.92,2025,175.33,2025_S1,30,2025,166.78,181,151
230010,ABAIARA,CE,174.75,2025,176.5,2025_S2,22,2024,152.25,180,133
241340,SERRA NEGRA DO NORTE,RN,174.67,2026,179.67,2025_S2,23,2025,147.23,182,132
431660,SANANDUVA,RS,174.5,2025,176.83,2025_S1,15,2025,170.18,181,150
290090,ALMADINA,BA,174.5,2025,175.5,2025_S1,13,2025,163.88,181,152
250570,DONA INÊS,PB,174.25,2025,175.83,2025_S2,27,2024,148.02,179,126
430517,CERRO GRANDE DO SUL,RS,174.08,2025,178.67,2025_S1,16,2024,159.9,183,141
314085,MATIAS CARDOSO,MG,174.0,2025,174.0,2025_S1,24,2023,144.05,178,101
421780,TAIÓ,SC,173.75,2025,176.0,2025_S2,16,2026,154.88,178,138
220030,ALTO LONGÁ,PI,173.67,2026,173.67,2026_S1,34,2024,124.77,178,89
315015,PIEDADE DE CARATINGA,MG,173.42,2025,175.5,2025_S1,25,2024,146.65,178,124
290265,BANZAÊ,BA,173.33,2023,178.5,2024_S1,21,2024,166.55,181,152
510260,CAMPINÁPOLIS,MT,173.0,2026,173.0,2026_S1,17,2024,140.13,176,117
420100,ANITA GARIBALDI,SC,172.83,2025,174.0,2025_S2,20,2022,150.47,179,121
355610,VALENTIM GENTIL,SP,172.75,2025,178.33,2025_S2,44,2025,159.67,180,136
320425,PONTO BELO,ES,172.67,2026,177.33,2025_S2,23,2024,134.33,180,103
250940,MOGEIRO,PB,172.33,2026,172.33,2026_S1,32,2025,118.1,178,76
320030,ALFREDO CHAVES,ES,172.33,2026,172.83,2025_S2,24,2023,139.5,175,107
420780,IRANI,SC,172.25,2025,176.5,2025_S1,18,2025,163.15,179,153
350880,CAFELÂNDIA,SP,172.25,2024,173.0,2024_S2,16,2023,162.77,177,150
220250,CARACOL,PI,172.25,2025,173.0,2025_S2,29,2024,136.62,177,102
230720,JATI,CE,172.0,2026,172.0,2026_S1,21,2024,143.87,174,123
292690,RIO DO PIRES,BA,172.0,2025,173.83,2025_S2,19,2024,154.93,177,141
521140,ITAUÇU,GO,172.0,2026,172.0,2026_S1,34,2024,125.85,174,96
292105,MATINA,BA,171.92,2025,172.83,2025_S1,13,2022,164.98,175,151
250930,MATARACA,PB,171.67,2026,171.67,2026_S1,34,2025,127.78,175,102
241420,TIBAU DO SUL,RN,171.33,2026,174.5,2025_S2,34,2024,116.82,177,75
250905,MARCAÇÃO,PB,171.33,2026,171.33,2026_S1,39,2025,114.17,175,89
292937,SÃO JOSÉ DO JACUÍPE,BA,170.92,2025,171.83,2025_S1,16,2024,157.97,175,145
292940,SÃO MIGUEL DAS MATAS,BA,170.83,2025,172.67,2025_S1,15,2024,157.93,176,141
351515,ENGENHEIRO COELHO,SP,170.75,2025,171.0,2025_S1,28,2024,139.52,178,107
411275,JESUÍTAS,PR,170.67,2025,172.5,2025_S2,10,2022,164.67,176,154
410680,CRUZ MACHADO,PR,170.42,2025,171.83,2025_S2,14,2024,160.82,176,151
350275,ARAÇARIGUAMA,SP,170.42,2024,174.5,2024_S2,37,2024,139.92,190,114
420880,JAGUARUNA,SC,170.42,2025,171.67,2025_S2,25,2024,141.18,174,114
520400,CABECEIRAS,GO,170.42,2025,173.17,2025_S2,28,2024,142.78,178,116
240770,MONTANHAS,RN,170.33,2026,172.67,2025_S2,22,2024,134.67,175,105
130002,ALVARÃES,AM,170.33,2025,174.0,2025_S2,38,2024,136.22,177,113
292160,MORPARÁ,BA,170.08,2025,171.67,2025_S1,15,2022,148.95,174,125
315420,RESENDE COSTA,MG,169.92,2025,171.0,2025_S2,14,2022,155.22,177,138
520215,ARAGUAPAZ,GO,169.75,2024,173.5,2024_S2,130,2025,149.82,177,44
250077,APARECIDA,PB,169.33,2026,171.5,2025_S2,14,2024,148.22,174,127
231040,PARAMOTI,CE,169.25,2024,170.17,2024_S1,65,2024,138.55,191,95
311390,CARMO DA CACHOEIRA,MG,169.17,2025,170.0,2025_S1,16,2023,154.68,172,137
410350,CALIFÓRNIA,PR,169.0,2024,173.33,2024_S2,15,2025,156.42,175,140
280610,ROSÁRIO DO CATETE,SE,169.0,2026,169.0,2026_S1,32,2025,107.12,176,79
350670,BOA ESPERANÇA DO SUL,SP,168.75,2025,169.0,2025_S1,39,2024,158.03,172,132
210745,OLINDA NOVA DO MARANHÃO,MA,168.67,2025,169.67,2025_S2,22,2023,137.57,174,109
500400,GLÓRIA DE DOURADOS,MS,168.67,2025,172.0,2025_S2,19,2024,149.9,173,134
351790,GUARACI,SP,168.08,2025,171.5,2025_S1,42,2025,148.03,180,125
411050,IPIRANGA,PR,168.08,2025,170.17,2025_S2,12,2025,158.8,173,149
290395,BOM JESUS DA SERRA,BA,167.83,2025,168.67,2025_S1,15,2024,150.0,171,133
410775,FIGUEIRA,PR,167.75,2024,169.0,2024_S2,16,2022,152.07,172,128
250330,CACHOEIRA DOS ÍNDIOS,PB,167.67,2026,174.33,2025_S2,35,2024,123.38,176,86
251240,PUXINANÃ,PB,167.67,2026,168.67,2025_S2,44,2024,110.3,170,73
130020,ATALAIA DO NORTE,AM,167.33,2026,167.33,2026_S1,28,2024,115.93,183,60
351990,IEPÊ,SP,167.33,2025,167.83,2025_S1,7,2022,163.17,170,157
290450,BROTAS DE MACAÚBAS,BA,167.17,2025,169.0,2025_S2,18,2024,152.45,172,138
140017,CANTÁ,RR,167.17,2025,170.17,2025_S2,46,2024,113.55,174,66
290510,CAÉM,BA,167.11,2021,175.33,2021_S1,26,2021,152.28,185,135
241335,SERRA DO MEL,RN,167.0,2026,167.0,2026_S1,28,2024,111.63,171,66
411800,PARAÍSO DO NORTE,PR,167.0,2026,167.0,2026_S1,22,2025,128.3,172,104
412380,SANTA IZABEL DO OESTE,PR,166.89,2021,172.0,2021_S1,16,2024,150.87,175,138
410725,DOURADINA,PR,166.42,2025,169.17,2025_S2,14,2024,145.5,174,125
410345,CAFELÂNDIA,PR,166.33,2025,167.67,2025_S2,23,2024,139.55,171,112
410600,CONGONHINHAS,PR,166.11,2021,166.33,2021_S2,88,2022,125.95,170,82
312650,FRANCISCO BADARÓ,MG,166.08,2025,169.67,2025_S2,16,2024,142.93,173,120
412370,SANTA ISABEL DO IVAÍ,PR,165.67,2026,165.67,2026_S1,23,2024,136.47,168,116
521910,SANTA BÁRBARA DE GOIÁS,GO,165.67,2026,165.83,2025_S2,19,2024,137.75,170,113
520320,BARRO ALTO,GO,165.33,2026,165.33,2026_S1,22,2023,129.3,169,101
431700,SANTANA DA BOA VISTA,RS,165.33,2025,166.0,2025_S2,11,2023,151.72,169,135
291990,MACURURÉ,BA,165.0,2025,167.0,2025_S2,22,2023,146.78,168,126
430512,CERRITO,RS,164.67,2026,164.67,2026_S1,23,2024,133.8,171,96
510190,BRASNORTE,MT,164.33,2026,164.33,2026_S1,28,2023,114.37,169,76
421370,POUSO REDONDO,SC,164.25,2025,164.5,2025_S2,23,2026,152.88,168,136
411140,IVAÍ,PR,164.17,2025,165.5,2025_S2,12,2024,150.53,171,142
220650,MONSENHOR HIPÓLITO,PI,164.0,2026,164.0,2026_S1,20,2024,126.88,167,106
420340,CAMPO BELO DO SUL,SC,163.92,2025,164.5,2025_S1,26,2024,141.55,168,113
312595,FERVEDOURO,MG,163.83,2025,166.67,2025_S2,27,2022,136.98,170,103
250090,ARARA,PB,163.67,2026,167.17,2025_S2,14,2025,149.32,169,142
210173,BELÁGUA,MA,163.58,2025,164.83,2025_S2,22,2024,132.75,168,107
270200,COITÉ DO NÓIA,AL,163.33,2026,163.33,2026_S1,22,2024,121.87,165,96
355190,SEVERÍNIA,SP,163.25,2025,164.5,2025_S1,14,2025,155.43,170,138
316260,SÃO JOÃO DO ORIENTE,MG,163.17,2025,165.67,2025_S1,13,2023,147.4,167,125
290240,AURELINO LEAL,BA,163.17,2024,164.33,2024_S2,30,2023,144.33,168,122
292350,PALMEIRAS,BA,163.08,2024,166.17,2025_S1,13,2025,154.57,167,144
250520,CUITEGI,PB,163.0,2026,163.0,2026_S1,23,2024,130.98,166,110
355270,TABATINGA,SP,163.0,2026,163.0,2026_S1,40,2024,125.7,166,96
312220,DIVINOLÂNDIA DE MINAS,MG,163.0,2026,163.0,2026_S1,25,2023,124.85,167,97
290225,ARATACA,BA,162.67,2026,162.67,2026_S1,19,2024,132.67,171,112
292273,NOVA FÁTIMA,BA,162.67,2026,163.67,2025_S2,15,2025,138.2,165,116
421120,MORRO DA FUMAÇA,SC,162.58,2025,163.33,2025_S1,15,2024,144.53,166,122
330590,TRAJANO DE MORAES,RJ,162.5,2025,164.67,2025_S1,17,2024,148.93,167,131
210355,CONCEIÇÃO DO LAGO-AÇU,MA,162.42,2025,164.0,2025_S2,17,2023,140.4,166,117
412510,SÃO JOÃO DO TRIUNFO,PR,162.42,2025,163.17,2025_S1,14,2026,148.23,167,134
351900,HERCULÂNDIA,SP,162.25,2025,164.83,2025_S1,22,2024,141.52,167,122
150450,MELGAÇO,PA,162.0,2026,162.0,2026_S1,112,2023,117.6,168,34
316330,SÃO JOSÉ DO DIVINO,MG,162.0,2026,163.33,2025_S2,17,2023,138.08,166,113
430140,ARVOREZINHA,RS,162.0,2026,166.33,2025_S2,16,2024,138.1,168,116
311780,CONCEIÇÃO DOS OUROS,MG,161.92,2025,162.0,2025_S1,33,2023,128.87,164,90
330412,QUATIS,RJ,161.67,2025,162.33,2025_S2,28,2023,127.08,165,87
280420,MONTE ALEGRE DE SERGIPE,SE,161.67,2025,163.17,2025_S2,28,2021,138.13,165,111
280240,GARARU,SE,161.67,2025,162.83,2025_S2,18,2024,139.85,164,116
312830,GUARANÉSIA,MG,161.33,2026,161.33,2026_S1,24,2024,127.15,164,104
150110,BAGRE,PA,161.33,2026,161.33,2025_S2,23,2023,138.58,169,107
240210,CAMPO REDONDO,RN,161.33,2026,164.33,2025_S2,15,2025,139.27,166,122
330022,AREAL,RJ,161.25,2024,161.5,2024_S2,18,2023,147.63,166,128
430543,CHUÍ,RS,161.0,2026,162.83,2024_S2,27,2022,144.6,164,110
291430,IRAMAIA,BA,161.0,2026,161.33,2025_S2,27,2024,126.43,167,90
431150,LAVRAS DO SUL,RS,160.92,2024,163.33,2024_S2,10,2023,152.82,165,141
510550,VILA BELA DA SANTÍSSIMA TRINDADE,MT,160.67,2026,160.67,2026_S1,19,2025,127.17,162,107
290480,CAATIBA,BA,160.67,2021,163.0,2021_S1,49,2022,134.6,164,110
291010,DOM BASÍLIO,BA,160.67,2025,165.83,2025_S2,47,2022,136.93,167,103
250610,FAGUNDES,PB,160.67,2026,165.67,2025_S2,23,2024,139.02,168,124
316600,SENHORA DE OLIVEIRA,MG,160.58,2025,161.83,2025_S1,13,2025,152.9,167,143
421880,TURVO,SC,160.5,2024,164.5,2024_S2,18,2023,144.25,168,119
412490,SÃO JOÃO DO CAIUÁ,PR,160.33,2024,166.67,2024_S1,50,2024,142.92,175,122
410425,CAMPO MAGRO,PR,160.33,2026,160.33,2026_S1,32,2023,111.0,163,69
150340,INHANGAPI,PA,160.33,2026,160.33,2025_S2,15,2024,141.73,164,123
430860,GARIBALDI,RS,160.25,2025,162.0,2025_S2,20,2023,128.23,166,92
500795,TACURU,MS,160.25,2025,166.5,2024_S2,29,2024,137.63,171,104
314150,MENDES PIMENTEL,MG,160.25,2025,162.67,2025_S2,15,2023,138.97,165,120
293140,TEODORO SAMPAIO,BA,160.17,2025,162.17,2025_S2,24,2024,134.18,164,113
500150,BANDEIRANTES,MS,160.0,2026,160.33,2025_S2,13,2024,142.77,163,132
311670,COIMBRA,MG,159.67,2026,160.17,2025_S2,25,2024,125.48,164,91
521630,PARANAIGUARA,GO,159.58,2025,161.67,2025_S2,23,2024,137.0,164,115
110150,SERINGUEIRAS,RO,159.33,2026,164.67,2025_S2,24,2025,126.45,167,101
211174,SENADOR ALEXANDRE COSTA,MA,159.11,2021,159.17,2021_S2,150,2022,51.67,161,10
150400,LIMOEIRO DO AJURU,PA,159.0,2026,159.0,2026_S1,21,2023,118.65,166,88
316350,SÃO JOSÉ DO JACURI,MG,158.75,2025,160.17,2025_S2,15,2023,144.87,162,128
170770,FILADÉLFIA,TO,158.75,2025,160.33,2025_S2,22,2024,138.58,162,122
316680,SERRA DO SALITRE,MG,158.67,2025,161.0,2025_S2,18,2023,141.35,162,114
291535,ITAGUAÇU DA BAHIA,BA,158.67,2025,162.67,2025_S2,23,2024,126.3,167,97
170030,AGUIARNÓPOLIS,TO,158.58,2025,160.0,2025_S2,22,2022,150.67,163,134
315050,PIMENTA,MG,158.5,2025,158.83,2025_S1,11,2023,140.2,161,115
312890,GUIMARÂNIA,MG,158.33,2026,158.33,2026_S1,13,2022,133.8,160,110
314080,MATIAS BARBOSA,MG,158.33,2025,159.17,2025_S2,21,2024,142.25,162,127
290310,BARRA DO ROCHA,BA,158.33,2026,159.67,2025_S2,12,2024,145.03,161,132
210083,APICUM-AÇU,MA,158.08,2023,179.17,2024_S1,148,2024,112.38,189,8
432166,TRÊS CACHOEIRAS,RS,158.0,2026,158.0,2026_S1,29,2024,112.05,160,82
292467,PIRAÍ DO NORTE,BA,158.0,2025,160.17,2025_S1,28,2022,126.88,164,84
