Código IBGE,Nome do Municipio,uf,maior_media_anual,ano_maior_media,maior_media_semestral,semestre_maior_media,maior_diferenca_entre_meses,ano_maior_diferença_ano,media_pessoas_geral,max_valor,min_valor
420210,BARRA VELHA,SC,457.71,2026,466.0,2026_S2,91,2024,385.85,466,271
230600,IRACEMA,CE,457.71,2026,478.0,2026_S2,61,2024,356.92,478,250
150720,SÃO DOMINGOS DO CAPIM,PA,457.67,2025,470.0,2025_S2,57,2024,405.19,474,324
270500,MATA GRANDE,AL,457.08,2025,458.83,2025_S2,40,2024,427.33,464,390
120070,XAPURI,AC,456.43,2026,471.0,2026_S2,59,2023,388.71,471,293
291270,IBIRAPITANGA,BA,456.0,2022,456.0,2022_S2,94,2023,410.54,470,365
315980,SANTA VITÓRIA,MG,455.86,2026,464.0,2026_S2,45,2023,417.04,464,339
330400,PIRAÍ,RJ,455.83,2025,465.0,2026_S2,62,2025,431.62,466,361
350840,CABREÚVA,SP,455.83,2025,458.0,2025_S1,62,2024,408.04,466,319
260970,OROBÓ,PE,455.14,2026,465.0,2026_S2,43,2023,415.96,465,347
410210,ASTORGA,PR,453.83,2025,455.17,2025_S1,47,2023,410.98,460,329
251550,SERRA BRANCA,PB,452.57,2026,456.17,2025_S2,50,2024,394.65,462,310
261190,RIO FORMOSO,PE,452.25,2024,459.67,2024_S2,350,2025,429.96,466,116
421800,TIJUCAS,SC,452.0,2025,453.0,2025_S1,52,2023,411.54,467,327
292925,SÃO GABRIEL,BA,452.0,2023,474.33,2024_S1,169,2024,391.33,480,298
411420,MANDAGUARI,PR,451.75,2025,463.67,2025_S1,41,2025,433.73,469,402
292040,MANOEL VITORINO,BA,451.71,2026,454.0,2026_S2,55,2024,386.17,458,303
420590,GASPAR,SC,451.5,2025,459.83,2025_S2,60,2024,391.65,467,305
261570,TRIUNFO,PE,451.33,2025,451.67,2025_S1,76,2024,397.77,454,310
280170,CRISTINÁPOLIS,SE,451.0,2026,461.0,2026_S2,65,2024,384.19,461,303
351310,CRAVINHOS,SP,450.92,2025,454.17,2025_S1,56,2024,415.23,461,358
280150,CARMÓPOLIS,SE,450.86,2026,460.0,2026_S2,66,2025,370.96,460,297
320501,SOORETAMA,ES,450.0,2026,453.17,2025_S2,66,2024,384.15,458,288
270260,FEIRA GRANDE,AL,450.0,2026,452.5,2025_S2,52,2024,392.48,461,304
230300,CARIDADE,CE,449.83,2024,451.33,2024_S2,143,2024,387.77,481,293
270160,CANAPI,AL,449.67,2025,452.0,2025_S2,32,2024,418.23,454,380
260350,CAMOCIM DE SÃO FÉLIX,PE,449.57,2026,457.5,2025_S2,46,2025,407.19,468,345
230570,IPAUMIRIM,CE,448.71,2026,451.0,2026_S2,132,2024,359.21,454,263
292525,PONTO NOVO,BA,448.5,2025,452.33,2025_S2,42,2024,404.19,461,322
280600,RIBEIRÓPOLIS,SE,448.43,2026,455.17,2025_S2,48,2024,402.52,460,331
291110,FORMOSA DO RIO PRETO,BA,447.86,2026,457.0,2026_S2,40,2024,402.27,457,341
420130,ARAQUARI,SC,447.57,2026,462.0,2026_S2,65,2023,393.83,462,296
350810,BURITAMA,SP,447.0,2026,450.0,2026_S2,97,2025,430.9,457,360
150190,BUJARU,PA,446.43,2026,467.0,2026_S2,74,2023,371.62,467,252
412570,SÃO MIGUEL DO IGUAÇU,PR,446.42,2025,448.5,2025_S2,29,2023,423.08,459,384
220520,JAICÓS,PI,446.29,2026,454.0,2026_S2,43,2024,394.6,454,328
290860,CONDE,BA,446.25,2025,452.0,2025_S2,48,2023,406.21,454,311
110005,CEREJEIRAS,RO,446.0,2025,451.0,2025_S2,57,2024,399.71,456,342
330150,CORDEIRO,RJ,445.43,2026,471.0,2026_S2,51,2026,403.17,471,316
330385,PATY DO ALFERES,RJ,445.42,2025,455.0,2026_S2,46,2023,407.65,455,331
293180,TREMEDAL,BA,445.08,2023,459.33,2023_S2,259,2024,329.9,485,226
251630,SUMÉ,PB,445.0,2026,448.83,2025_S2,31,2024,407.29,454,352
316840,TARUMIRIM,MG,444.86,2026,447.33,2025_S2,55,2025,380.08,456,305
280050,AREIA BRANCA,SE,444.29,2026,452.0,2026_S2,40,2025,393.5,452,337
330187,IGUABA GRANDE,RJ,444.29,2026,462.0,2026_S2,109,2024,321.42,462,169
411690,NOVA ESPERANÇA,PR,443.08,2025,444.5,2025_S2,51,2022,411.33,450,329
172090,TAGUATINGA,TO,442.57,2026,456.0,2026_S2,50,2026,379.98,467,324
352840,MAIRINQUE,SP,442.5,2025,443.33,2025_S1,63,2024,389.94,455,309
150120,BAIÃO,PA,441.71,2026,483.0,2026_S2,76,2026,342.54,483,288
330225,ITATIAIA,RJ,441.33,2025,442.33,2025_S1,55,2024,395.46,450,316
353950,PITANGUEIRAS,SP,441.33,2025,441.33,2025_S1,48,2024,402.23,452,322
210190,BEQUIMÃO,MA,440.82,2025,444.5,2025_S1,76,2024,382.47,454,296
261480,TACARATU,PE,440.5,2025,444.17,2025_S1,38,2024,410.29,449,359
250790,JURIPIRANGA,PB,440.17,2025,445.67,2025_S1,109,2024,366.35,447,282
290620,CANARANA,BA,440.14,2026,449.0,2026_S2,39,2024,397.94,449,342
411060,IPORÃ,PR,439.33,2024,442.17,2025_S1,56,2023,418.92,447,370
261320,SÃO JOÃO,PE,439.25,2025,445.17,2025_S2,30,2024,405.12,448,361
290960,CRISÓPOLIS,BA,438.57,2026,445.0,2026_S2,41,2023,411.54,446,343
261580,TUPANATINGA,PE,438.08,2025,444.67,2025_S2,74,2024,387.71,450,322
293100,TANHAÇU,BA,437.0,2026,448.0,2026_S2,39,2023,410.79,448,361
351220,CONCHAL,SP,436.58,2025,440.0,2026_S2,51,2024,398.4,445,331
130350,PAUINI,AM,435.92,2025,446.33,2025_S2,56,2024,393.0,453,321
521010,IPAMERI,GO,435.92,2025,440.67,2025_S2,42,2024,398.33,443,329
314740,PARAOPEBA,MG,435.86,2026,445.0,2026_S2,32,2023,413.12,445,360
351518,ESPÍRITO SANTO DO PINHAL,SP,435.75,2024,439.17,2025_S1,36,2025,426.04,447,396
210500,HUMBERTO DE CAMPOS,MA,435.5,2025,442.33,2025_S2,56,2024,387.29,446,310
251450,SÃO JOSÉ DE PIRANHAS,PB,435.33,2025,446.83,2025_S2,42,2024,391.69,449,328
150172,BRASIL NOVO,PA,435.0,2026,442.0,2026_S2,58,2023,354.58,442,251
352610,JUQUIÁ,SP,434.75,2025,436.5,2025_S2,16,2025,425.85,442,412
210950,RIACHÃO,MA,434.67,2025,439.5,2025_S2,37,2026,406.4,443,375
292270,NOVA CANAÃ,BA,434.58,2025,439.0,2025_S2,29,2024,407.35,442,355
230535,ICAPUÍ,CE,434.0,2026,435.0,2026_S2,59,2024,385.35,445,316
292460,PINDOBAÇU,BA,433.25,2024,437.83,2024_S2,44,2024,404.79,447,370
330260,MANGARATIBA,RJ,432.86,2026,447.0,2026_S2,81,2023,350.15,447,203
430790,FARROUPILHA,RS,432.83,2025,443.0,2025_S1,53,2024,395.77,451,334
130040,BARCELOS,AM,432.57,2026,483.0,2026_S2,127,2024,310.44,483,188
230725,JIJOCA DE JERICOACOARA,CE,432.29,2026,453.0,2026_S2,80,2024,328.5,453,205
291685,ITATIM,BA,432.25,2025,434.0,2025_S1,35,2025,401.0,447,343
420750,INDAIAL,SC,431.92,2025,432.83,2025_S2,59,2024,386.83,438,326
510700,POXORÉU,MT,431.43,2026,438.33,2025_S2,39,2023,393.85,441,332
130180,IPIXUNA,AM,431.14,2026,454.0,2026_S2,122,2024,327.27,454,190
292770,SANTA CRUZ CABRÁLIA,BA,430.86,2026,440.0,2026_S2,37,2023,411.79,440,370
353460,OSVALDO CRUZ,SP,430.67,2025,431.5,2025_S1,49,2023,399.58,453,329
411200,JAGUARIAÍVA,PR,430.14,2026,431.0,2026_S1,36,2025,404.9,444,366
210047,ALTO ALEGRE DO PINDARÉ,MA,429.92,2025,436.0,2025_S2,65,2024,376.08,439,300
210410,FORTALEZA DOS NOGUEIRAS,MA,429.42,2025,431.33,2025_S1,45,2024,394.17,434,351
352920,MARTINÓPOLIS,SP,428.67,2025,433.83,2024_S2,40,2024,407.79,440,372
430270,BUTIÁ,RS,428.42,2025,430.83,2025_S1,30,2024,409.83,439,372
291690,ITIRUÇU,BA,428.0,2026,435.0,2026_S2,51,2023,384.38,436,310
500100,APARECIDA DO TABOADO,MS,428.0,2025,434.5,2025_S2,34,2024,404.52,437,356
500070,ANASTÁCIO,MS,427.86,2026,449.17,2024_S1,77,2024,409.96,461,358
150490,MUANÁ,PA,427.75,2025,433.0,2025_S2,46,2023,408.19,437,362
292750,SANTA BÁRBARA,BA,427.43,2026,445.0,2026_S2,60,2024,371.25,445,283
510350,DIAMANTINO,MT,427.33,2025,429.17,2025_S2,46,2023,399.73,436,344
330395,PINHEIRAL,RJ,427.29,2026,429.0,2026_S2,58,2023,361.94,437,246
412850,WENCESLAU BRAZ,PR,427.0,2025,432.33,2025_S2,22,2025,408.27,437,389
211100,SÃO JOÃO BATISTA,MA,427.0,2025,428.17,2025_S2,35,2026,408.42,437,367
510625,NOVA XAVANTINA,MT,426.42,2025,433.33,2025_S2,44,2024,388.46,437,335
291720,ITUAÇU,BA,426.08,2025,430.17,2025_S2,74,2024,373.98,432,302
355645,VARGEM GRANDE PAULISTA,SP,425.75,2025,425.83,2025_S1,67,2024,385.56,435,326
291880,LAJE,BA,425.67,2025,434.0,2026_S2,34,2024,399.85,440,355
432110,TAPES,RS,425.5,2025,429.0,2025_S1,29,2023,408.44,434,370
251670,TEIXEIRA,PB,425.0,2026,438.0,2026_S2,50,2024,381.25,438,308
354220,RANCHARIA,SP,424.92,2024,432.17,2024_S2,34,2025,409.65,436,377
231126,QUITERIANÓPOLIS,CE,424.43,2026,432.0,2026_S2,75,2024,351.48,432,255
350030,AGUAÍ,SP,424.08,2025,424.5,2025_S2,29,2024,396.33,430,342
260850,LAGOA DE ITAENGA,PE,423.43,2026,436.0,2026_S2,37,2024,375.27,436,317
351930,IBATÉ,SP,423.08,2025,430.83,2025_S2,54,2024,370.1,432,284
522170,URUANA,GO,422.71,2026,435.0,2026_S2,79,2024,335.21,435,240
350660,BIRITIBA MIRIM,SP,422.08,2025,426.0,2025_S2,52,2024,377.58,437,311
293080,SOUTO SOARES,BA,421.67,2025,421.83,2025_S2,49,2026,401.04,434,358
351000,CÂNDIDO MOTA,SP,420.58,2024,429.17,2025_S1,91,2025,409.81,469,378
260580,FREI MIGUELINHO,PE,419.67,2025,422.83,2025_S2,62,2024,356.96,435,279
150440,MARAPANIM,PA,419.14,2026,426.0,2026_S2,64,2024,361.44,428,276
220350,ELESBÃO VELOSO,PI,418.42,2023,425.67,2023_S2,112,2024,388.19,442,330
312780,GRÃO MOGOL,MG,418.33,2025,424.0,2026_S2,34,2024,388.65,426,338
120025,EPITACIOLÂNDIA,AC,418.14,2026,432.0,2026_S2,41,2024,373.4,432,317
292960,SAPEAÇU,BA,418.08,2025,419.83,2025_S2,26,2026,397.08,423,360
431460,PIRATINI,RS,418.08,2025,423.83,2025_S2,37,2024,385.58,431,339
313665,JUATUBA,MG,417.83,2025,423.67,2025_S1,40,2024,391.77,430,329
311550,CAXAMBU,MG,417.42,2025,427.0,2025_S2,47,2023,382.06,432,311
230520,HIDROLÂNDIA,CE,416.86,2026,418.33,2026_S1,36,2024,375.62,426,319
260090,AMARAJI,PE,415.92,2025,418.33,2025_S2,56,2024,367.02,429,304
330025,ARRAIAL DO CABO,RJ,415.71,2026,437.0,2026_S2,107,2024,295.48,437,142
430900,GIRUÁ,RS,415.33,2025,420.67,2025_S2,28,2024,401.33,427,368
411940,PIRAÍ DO SUL,PR,414.92,2025,423.17,2025_S2,30,2026,393.23,426,378
290830,CONCEIÇÃO DO ALMEIDA,BA,414.57,2026,418.0,2026_S2,29,2023,388.79,422,331
432180,TRÊS DE MAIO,RS,414.08,2025,424.83,2025_S1,36,2025,397.35,430,360
230465,GRAÇA,CE,413.57,2026,423.0,2026_S2,67,2024,332.62,423,261
411460,MARECHAL CÂNDIDO RONDON,PR,413.33,2025,432.17,2024_S2,122,2024,380.35,471,306
250730,JACARAÚ,PB,413.29,2026,420.67,2025_S2,33,2025,382.56,426,339
430420,CANDELÁRIA,RS,413.0,2025,420.0,2026_S2,40,2023,392.58,420,333
314270,MONTALVÂNIA,MG,412.86,2026,417.0,2025_S2,62,2024,369.44,424,324
312510,EXTREMA,MG,412.57,2026,419.83,2025_S2,55,2023,356.75,424,241
431033,IMBÉ,RS,412.0,2026,436.0,2026_S2,88,2024,326.94,436,212
354410,RIO GRANDE DA SERRA,SP,411.33,2025,412.0,2025_S2,45,2023,374.52,419,305
317100,VAZANTE,MG,411.17,2025,412.33,2025_S2,36,2023,384.46,423,326
410050,ALTÔNIA,PR,410.75,2025,415.33,2025_S2,54,2024,368.48,419,309
500470,IVINHEMA,MS,410.17,2025,423.67,2025_S2,124,2025,369.75,518,316
230790,MARTINÓPOLE,CE,410.14,2026,430.0,2026_S2,65,2024,341.94,430,262
316553,SARZEDO,MG,410.0,2026,428.0,2026_S2,69,2023,331.88,428,196
412405,SANTA TEREZINHA DE ITAIPU,PR,409.43,2026,418.0,2026_S2,43,2024,376.46,418,317
411730,ORTIGUEIRA,PR,409.33,2024,415.83,2024_S2,32,2023,389.92,421,361
354760,SANTA ROSA DE VITERBO,SP,409.17,2024,418.5,2024_S2,109,2025,384.77,423,312
293020,SENTO SÉ,BA,409.14,2026,419.0,2026_S2,54,2024,350.27,423,266
210660,MATÕES,MA,409.08,2025,419.17,2025_S2,56,2024,359.5,421,284
310940,BURITIZEIRO,MG,408.58,2025,410.33,2025_S2,31,2024,382.81,416,343
320430,PRESIDENTE KENNEDY,ES,407.57,2026,414.0,2026_S2,85,2024,316.31,414,206
315430,RESPLENDOR,MG,406.67,2025,408.0,2025_S2,27,2024,384.17,413,337
170240,ARRAIAS,TO,406.29,2026,412.0,2026_S2,43,2025,376.04,412,343
230330,CARIÚS,CE,406.14,2026,416.0,2026_S2,51,2024,338.46,416,254
310900,BRUMADINHO,MG,405.83,2025,406.17,2025_S1,54,2023,361.4,415,285
412440,SANTO ANTÔNIO DO SUDOESTE,PR,405.58,2025,408.0,2025_S2,27,2022,386.52,414,324
500295,CHAPADÃO DO SUL,MS,404.83,2025,410.0,2026_S2,39,2024,379.02,411,306
431120,JÚLIO DE CASTILHOS,RS,404.5,2025,406.0,2025_S1,42,2023,388.02,414,345
291230,IBICUÍ,BA,404.29,2026,408.0,2026_S2,34,2023,380.83,411,343
261040,PARNAMIRIM,PE,404.25,2025,407.67,2025_S2,47,2024,368.38,409,312
230290,CAPISTRANO,CE,403.86,2026,418.0,2026_S2,55,2024,368.56,418,311
431810,SÃO FRANCISCO DE ASSIS,RS,403.5,2025,408.0,2025_S1,18,2024,391.17,410,371
350800,BURI,SP,403.0,2025,403.17,2025_S1,34,2023,372.02,413,320
311100,CAMPESTRE,MG,403.0,2024,412.17,2024_S2,45,2025,379.6,418,342
290890,CORAÇÃO DE MARIA,BA,402.83,2025,409.0,2025_S2,52,2023,365.65,415,292
314110,MATOZINHOS,MG,402.67,2025,405.67,2025_S1,37,2024,380.79,414,347
330415,QUISSAMÃ,RJ,402.5,2025,406.5,2025_S2,61,2024,352.52,412,265
313770,LAJINHA,MG,402.5,2025,402.5,2025_S1,52,2024,353.73,415,288
353740,PEREIRA BARRETO,SP,402.42,2025,404.67,2025_S2,58,2025,372.5,444,336
510263,CAMPO NOVO DO PARECIS,MT,402.14,2026,437.0,2026_S2,54,2026,340.06,437,278
352640,LARANJAL PAULISTA,SP,401.92,2024,414.67,2024_S2,78,2024,382.19,452,336
313700,LADAINHA,MG,401.86,2026,409.0,2026_S2,54,2023,346.73,409,263
353710,PEDREIRA,SP,401.83,2025,416.0,2026_S2,65,2023,354.73,416,246
211170,SÃO VICENTE FERRER,MA,401.33,2025,404.5,2025_S2,48,2024,362.81,409,304
412140,REALEZA,PR,401.17,2025,415.67,2025_S2,199,2025,355.17,578,287
270120,CACIMBINHAS,AL,401.14,2026,424.0,2026_S2,83,2024,317.58,424,200
140020,CARACARAÍ,RR,401.14,2026,435.0,2026_S2,55,2026,361.31,435,293
290910,CORIBE,BA,400.58,2025,420.17,2025_S2,191,2025,355.17,560,299
353340,NOVA ODESSA,SP,400.5,2025,401.0,2025_S2,62,2023,347.02,407,244
411430,MANDIRITUBA,PR,400.17,2025,403.33,2025_S2,48,2023,359.31,415,284
130320,NOVO AIRÃO,AM,399.75,2025,407.17,2025_S2,50,2024,355.88,418,295
261080,PEDRA,PE,399.71,2026,406.0,2026_S2,57,2024,345.98,407,279
411210,JANDAIA DO SUL,PR,399.25,2025,404.17,2025_S1,34,2026,379.4,408,343
110032,SÃO MIGUEL DO GUAPORÉ,RO,399.14,2026,413.0,2026_S2,52,2025,329.0,413,239
210675,MIRANDA DO NORTE,MA,399.0,2025,405.67,2025_S2,63,2024,347.96,412,282
150616,RIO MARIA,PA,398.58,2025,404.17,2025_S2,32,2024,371.79,409,321
250080,ARAÇAGI,PB,398.29,2026,403.0,2026_S2,28,2024,365.15,403,328
210650,MATINHA,MA,397.33,2025,397.83,2025_S2,29,2024,371.79,404,334
354020,PONTAL,SP,396.92,2025,400.33,2025_S2,41,2025,371.5,412,327
210095,ARAME,MA,396.33,2025,397.83,2025_S1,40,2024,369.71,400,326
432190,TRÊS PASSOS,RS,395.92,2025,399.17,2025_S1,47,2024,367.5,406,307
291000,DÁRIO MEIRA,BA,395.86,2026,400.0,2026_S2,34,2023,355.71,403,285
290340,BELMONTE,BA,395.57,2026,406.0,2026_S2,29,2026,371.19,406,325
520920,GUAPÓ,GO,395.43,2026,402.0,2026_S2,62,2024,325.12,402,217
291240,IBIPEBA,BA,395.25,2025,396.5,2025_S2,22,2026,383.77,402,366
352010,IGARAPAVA,SP,394.86,2026,414.0,2026_S2,49,2024,352.33,414,280
130050,BARREIRINHA,AM,394.71,2026,406.0,2026_S2,76,2024,348.27,406,288
520470,CAMPINORTE,GO,394.71,2026,400.0,2026_S2,50,2024,341.88,400,275
353890,PIRAJUÍ,SP,394.58,2024,400.83,2025_S1,88,2025,373.19,402,314
280230,FREI PAULO,SE,394.57,2026,405.0,2026_S2,59,2025,326.08,405,270
350870,CACONDE,SP,394.33,2025,397.17,2025_S1,64,2024,360.98,401,305
211176,SENADOR LA ROCQUE,MA,394.33,2025,396.33,2025_S1,34,2024,364.38,400,329
352330,ITARIRI,SP,394.29,2026,409.0,2026_S2,61,2024,344.6,409,280
292920,SÃO FRANCISCO DO CONDE,BA,393.67,2025,395.33,2025_S2,58,2024,344.29,399,241
290810,COCOS,BA,393.57,2026,402.5,2025_S1,170,2025,372.12,410,240
260060,ALAGOINHA,PE,392.17,2025,395.17,2025_S2,40,2024,364.25,403,341
314340,MONTE SIÃO,MG,392.08,2025,395.5,2025_S2,49,2024,358.65,398,288
330515,SÃO JOSÉ DO VALE DO RIO PRETO,RJ,391.17,2025,400.0,2026_S2,41,2024,361.29,405,306
150803,TRACUATEUA,PA,391.0,2025,408.0,2025_S2,134,2022,349.23,414,268
330290,MIGUEL PEREIRA,RJ,390.86,2026,393.33,2025_S2,47,2023,346.29,398,263
522060,SILVÂNIA,GO,390.17,2024,403.0,2024_S2,39,2025,376.1,407,340
291160,GOVERNADOR MANGABEIRA,BA,389.71,2026,389.83,2026_S1,39,2024,356.67,392,310
290260,BAIXA GRANDE,BA,389.57,2026,399.0,2026_S2,39,2024,328.06,399,271
315240,POTÉ,MG,388.86,2026,403.0,2026_S2,65,2023,325.35,405,241
432220,TUPANCIRETÃ,RS,388.5,2025,390.33,2025_S1,29,2024,367.77,395,327
412660,SIQUEIRA CAMPOS,PR,388.5,2025,390.67,2025_S2,31,2024,355.85,395,305
353620,PARIQUERA-AÇU,SP,388.33,2025,393.17,2025_S2,56,2025,369.48,424,343
330310,NATIVIDADE,RJ,388.14,2026,399.0,2026_S2,45,2023,346.88,399,277
270440,MAJOR ISIDORO,AL,387.58,2025,389.17,2025_S2,25,2026,376.48,394,364
410190,ASSAÍ,PR,386.83,2025,388.67,2025_S2,32,2023,363.62,392,311
352040,ILHABELA,SP,385.86,2026,393.0,2026_S2,48,2023,343.29,396,251
410930,GUARANIAÇU,PR,385.08,2024,386.5,2024_S2,35,2026,363.42,394,331
260160,BELÉM DO SÃO FRANCISCO,PE,384.14,2026,391.0,2026_S2,47,2024,339.44,391,279
110040,ALTO PARAÍSO,RO,383.86,2026,389.0,2026_S2,49,2023,346.9,389,275
411790,PALOTINA,PR,383.25,2025,390.67,2025_S1,30,2025,365.31,395,338
410570,CLEVELÂNDIA,PR,382.67,2025,388.33,2025_S2,36,2024,345.92,391,289
291100,FLORESTA AZUL,BA,382.29,2026,392.0,2026_S2,34,2026,355.85,395,336
500690,PORTO MURTINHO,MS,381.86,2026,383.0,2026_S1,64,2024,292.71,388,225
150295,ELDORADO DO CARAJÁS,PA,381.58,2025,389.0,2025_S1,53,2024,347.1,399,278
210890,POÇÃO DE PEDRAS,MA,381.43,2026,381.83,2026_S1,55,2024,329.31,388,271
130410,TAPAUÁ,AM,381.0,2026,386.67,2025_S2,62,2023,318.52,392,225
292210,MUNDO NOVO,BA,381.0,2026,390.0,2026_S2,55,2025,318.88,390,262
310490,BAEPENDI,MG,380.86,2026,393.0,2026_S2,52,2023,342.6,393,261
292480,PIRITIBA,BA,380.29,2026,386.0,2026_S2,37,2025,324.44,386,275
211140,SÃO LUÍS GONZAGA DO MARANHÃO,MA,379.92,2025,381.83,2025_S2,40,2024,351.21,384,305
250770,JUAZEIRINHO,PB,379.86,2026,382.0,2026_S2,61,2025,306.0,385,239
211210,TIMBIRAS,MA,379.75,2025,382.17,2025_S2,64,2024,342.04,387,299
210220,BURITI,MA,379.17,2025,383.5,2025_S2,40,2024,342.19,386,298
250480,COREMAS,PB,379.14,2026,380.17,2026_S1,49,2025,324.25,387,258
355640,VARGEM GRANDE DO SUL,SP,379.0,2025,387.17,2024_S2,38,2024,358.38,393,310
315720,SANTA BÁRBARA,MG,378.17,2025,379.67,2025_S2,41,2023,357.15,383,310
291250,IBIPITANGA,BA,378.08,2025,381.0,2025_S1,27,2024,356.1,386,334
210780,PARNARAMA,MA,378.08,2025,383.67,2025_S2,46,2024,347.46,386,306
431780,SANTO AUGUSTO,RS,377.92,2024,378.83,2024_S2,25,2025,363.0,382,339
510330,COMODORO,MT,377.86,2026,378.0,2026_S1,64,2025,314.92,392,241
231375,UMIRIM,CE,376.14,2026,385.0,2026_S2,67,2024,292.17,385,225
431840,SÃO JERÔNIMO,RS,376.08,2024,379.0,2024_S2,35,2025,354.19,388,305
270330,INHAPI,AL,376.0,2025,381.17,2025_S2,40,2024,333.19,385,268
355670,VINHEDO,SP,374.83,2025,378.67,2025_S1,49,2024,341.17,385,277
280400,MARUIM,SE,374.43,2026,375.17,2026_S1,49,2024,328.52,382,271
432200,TRIUNFO,RS,372.71,2026,386.0,2026_S2,45,2023,329.75,386,256
230900,MUCAMBO,CE,372.71,2026,379.0,2026_S2,54,2024,311.6,381,232
410360,CAMBARÁ,PR,372.25,2025,376.5,2025_S2,44,2023,335.67,379,276
220440,GILBUÉS,PI,371.57,2026,381.0,2026_S2,65,2024,311.69,381,231
251150,PILAR,PB,371.43,2026,378.0,2026_S2,35,2024,334.96,385,282
292560,PRESIDENTE DUTRA,BA,371.0,2025,374.17,2025_S2,38,2024,342.62,380,305
314690,PAPAGAIOS,MG,370.75,2025,376.0,2026_S2,50,2024,341.12,377,300
210260,CÂNDIDO MENDES,MA,370.25,2025,412.17,2025_S2,434,2025,323.62,756,263
270920,TRAIPU,AL,370.0,2025,374.5,2025_S2,38,2026,347.94,377,324
521970,SANTA TEREZINHA DE GOIÁS,GO,369.86,2026,382.0,2026_S2,69,2024,318.48,382,262
292980,SAÚDE,BA,369.83,2025,376.83,2025_S1,86,2024,308.62,379,241
230490,GROAÍRAS,CE,369.57,2026,370.0,2026_S2,40,2024,324.31,375,267
210870,PIO XII,MA,369.5,2025,373.0,2025_S2,34,2024,341.94,378,312
311260,CAPINÓPOLIS,MG,369.33,2025,371.0,2025_S1,31,2024,358.35,385,335
521400,MOZARLÂNDIA,GO,368.86,2026,382.0,2026_S2,134,2025,332.92,484,262
130230,JUTAÍ,AM,368.71,2026,371.0,2026_S2,83,2024,298.65,379,241
310100,ÁGUAS VERMELHAS,MG,368.71,2026,377.0,2026_S2,44,2024,316.92,377,250
290790,CIPÓ,BA,368.67,2025,371.33,2025_S2,38,2023,330.35,374,265
150495,NOVA ESPERANÇA DO PIRIÁ,PA,368.58,2025,376.5,2025_S2,46,2024,328.88,384,253
520990,IACIARA,GO,367.08,2024,378.5,2024_S2,64,2024,343.56,402,310
330205,ITALVA,RJ,367.0,2026,379.0,2026_S2,38,2024,332.35,379,269
231335,TEJUÇUOCA,CE,366.86,2026,381.0,2026_S2,64,2025,294.79,381,226
353790,PILAR DO SUL,SP,365.86,2026,373.0,2026_S2,43,2025,340.98,373,293
412350,SANTA HELENA,PR,365.58,2025,368.83,2025_S2,31,2023,345.69,373,299
510125,ARAPUTANGA,MT,365.57,2026,377.0,2026_S2,196,2025,293.48,377,171
260930,MIRANDIBA,PE,365.17,2025,374.83,2025_S1,35,2023,341.17,378,296
353260,NHANDEARA,SP,365.08,2025,369.17,2025_S1,62,2024,339.65,386,302
150475,MOJUÍ DOS CAMPOS,PA,364.71,2026,368.0,2025_S2,82,2024,283.83,373,188
310190,ALPINÓPOLIS,MG,364.58,2024,366.0,2024_S2,21,2026,351.42,370,321
410460,CAPITÃO LEÔNIDAS MARQUES,PR,364.58,2024,372.67,2025_S1,197,2025,343.25,377,180
313470,JACINTO,MG,364.29,2026,371.0,2026_S2,39,2024,305.21,371,243
352460,JACUPIRANGA,SP,363.75,2024,367.33,2024_S2,76,2025,349.98,373,291
280330,JAPARATUBA,SE,363.57,2026,366.0,2026_S2,52,2024,297.15,366,232
355430,TEODORO SAMPAIO,SP,362.92,2025,377.33,2025_S2,120,2025,326.27,464,255
110006,COLORADO DO OESTE,RO,362.58,2024,370.17,2024_S1,32,2023,352.06,374,322
210020,ALCÂNTARA,MA,362.43,2026,363.0,2026_S2,44,2025,292.33,368,216
171670,COLMÉIA,TO,362.29,2026,366.17,2025_S1,234,2025,331.73,375,141
292000,MAIQUINIQUE,BA,361.5,2025,364.17,2025_S1,30,2025,338.46,373,304
290130,ANDARAÍ,BA,361.17,2025,362.5,2024_S2,36,2023,336.65,367,282
510590,NOBRES,MT,360.92,2024,364.67,2024_S1,18,2024,355.98,367,343
410110,ANDIRÁ,PR,360.86,2026,373.0,2026_S2,52,2024,290.9,373,209
260515,DORMENTES,PE,360.17,2025,366.17,2025_S2,75,2024,301.25,369,212
251270,REMÍGIO,PB,360.14,2026,366.0,2025_S2,51,2024,314.25,370,240
293150,TEOFILÂNDIA,BA,360.08,2025,372.33,2025_S2,39,2025,324.75,379,272
412500,SÃO JOÃO DO IVAÍ,PR,360.08,2025,362.5,2025_S1,39,2026,341.33,364,313
353010,MIRANDÓPOLIS,SP,359.67,2025,360.5,2025_S1,29,2025,343.65,372,314
261230,SALOÁ,PE,359.0,2025,367.33,2025_S2,37,2024,325.29,372,273
230820,MERUOCA,CE,358.86,2026,371.33,2025_S2,45,2024,316.27,377,254
355480,TREMEMBÉ,SP,358.71,2026,374.0,2026_S2,44,2024,320.67,374,249
130160,FONTE BOA,AM,358.5,2025,366.0,2026_S2,63,2024,329.73,369,268
210150,BARÃO DE GRAJAÚ,MA,358.43,2026,386.0,2026_S2,48,2026,299.46,386,229
316900,TOCANTINS,MG,358.43,2026,366.0,2026_S2,37,2023,341.85,366,290
